data,label,segments
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00047906.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00047906.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00047906.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04263257_4998.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04263257_4998.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04263257_4998.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03670208_51958.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03670208_51958.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03670208_51958.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03710721_2131.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03710721_2131.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03710721_2131.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03770679_20738.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03770679_20738.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03770679_20738.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03916031_21400.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03916031_21400.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03916031_21400.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07745940_10520.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07745940_10520.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07745940_10520.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00058803.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00058803.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00058803.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03673027_15032.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03673027_15032.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03673027_15032.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02113023_1677.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02113023_1677.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02113023_1677.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00047226.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00047226.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00047226.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00039054.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00039054.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00039054.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00040270.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00040270.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00040270.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07742313_1933.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07742313_1933.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07742313_1933.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07718747_1142.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07718747_1142.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07718747_1142.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01514859_11018.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01514859_11018.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01514859_11018.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02281406_4283.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02281406_4283.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02281406_4283.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07930864_9972.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07930864_9972.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07930864_9972.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00046889.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00046889.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00046889.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n06874185_20180.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n06874185_20180.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n06874185_20180.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07745940_4450.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07745940_4450.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07745940_4450.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04263257_2019.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04263257_2019.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04263257_2019.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_val_00043962.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_val_00043962.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_val_00043962.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07768694_1101.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07768694_1101.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07768694_1101.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04557648_1434.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04557648_1434.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04557648_1434.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03793489_15219.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03793489_15219.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03793489_15219.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00041741.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00041741.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00041741.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03770439_2268.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03770439_2268.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03770439_2268.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07739125_2947.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07739125_2947.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07739125_2947.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07734744_17232.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07734744_17232.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07734744_17232.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00030741.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00030741.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00030741.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03770679_2134.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03770679_2134.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03770679_2134.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04357314_5986.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04357314_5986.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04357314_5986.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00041251.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00041251.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00041251.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00000592.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00000592.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00000592.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03710721_20446.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03710721_20446.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03710721_20446.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04285008_1949.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04285008_1949.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04285008_1949.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04026417_2307.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04026417_2307.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04026417_2307.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2013_test_00005624.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2013_test_00005624.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2013_test_00005624.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03710721_4178.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03710721_4178.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03710721_4178.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03770439_7141.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03770439_7141.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03770439_7141.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2013_test_00004081.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2013_test_00004081.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2013_test_00004081.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00027730.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00027730.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00027730.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00080296.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00080296.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00080296.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07739125_1768.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07739125_1768.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07739125_1768.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2013_test_00000036.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2013_test_00000036.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2013_test_00000036.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07768694_4723.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07768694_4723.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07768694_4723.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00095853.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00095853.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00095853.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_2004.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_2004.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_2004.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04311174_7832.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04311174_7832.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04311174_7832.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04442312_21000.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04442312_21000.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04442312_21000.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04131690_25166.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04131690_25166.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04131690_25166.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00013087.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00013087.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00013087.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04263257_7828.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04263257_7828.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04263257_7828.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03770439_16843.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03770439_16843.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03770439_16843.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00044945.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00044945.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00044945.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04074963_2329.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04074963_2329.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04074963_2329.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00057492.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00057492.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00057492.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03775546_20410.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03775546_20410.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03775546_20410.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07749582_4601.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07749582_4601.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07749582_4601.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07753113_10764.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07753113_10764.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07753113_10764.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04026417_27015.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04026417_27015.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04026417_27015.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03513137_4352.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03513137_4352.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03513137_4352.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02493793_2599.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02493793_2599.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02493793_2599.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00011245.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00011245.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00011245.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03764736_3086.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03764736_3086.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03764736_3086.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04536866_32349.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04536866_32349.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04536866_32349.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/sun_affavigwapbrmhjj.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/sun_affavigwapbrmhjj.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/sun_affavigwapbrmhjj.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03710721_7551.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03710721_7551.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03710721_7551.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00039906.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00039906.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00039906.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03891251_322.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03891251_322.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03891251_322.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07747607_5965.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07747607_5965.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07747607_5965.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n01644900_7850.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n01644900_7850.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n01644900_7850.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03670208_1953.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03670208_1953.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03670208_1953.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03710721_11400.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03710721_11400.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03710721_11400.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_1828.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_1828.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_1828.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04540053_10048.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04540053_10048.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04540053_10048.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02951358_1303.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02951358_1303.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02951358_1303.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03445777_3444.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03445777_3444.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03445777_3444.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02120079_6962.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02120079_6962.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02120079_6962.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00008232.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00008232.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00008232.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03761084_27858.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03761084_27858.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03761084_27858.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/sun_aogwehbucgpshzah.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/sun_aogwehbucgpshzah.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/sun_aogwehbucgpshzah.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07734744_11831.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07734744_11831.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07734744_11831.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00080421.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00080421.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00080421.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04409515_22288.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04409515_22288.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04409515_22288.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03445777_5941.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03445777_5941.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03445777_5941.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00015415.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00015415.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00015415.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00015946.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00015946.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00015946.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_val_00043226.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_val_00043226.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_val_00043226.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03908618_7756.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03908618_7756.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03908618_7756.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03690938_11731.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03690938_11731.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03690938_11731.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n04146614_9930.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n04146614_9930.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n04146614_9930.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00090016.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00090016.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00090016.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00000671.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00000671.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00000671.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07742313_9701.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07742313_9701.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07742313_9701.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07745940_5035.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07745940_5035.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07745940_5035.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02834778_629.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02834778_629.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02834778_629.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07720875_8705.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07720875_8705.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07720875_8705.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00013467.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00013467.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00013467.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n03513137_8131.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n03513137_8131.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n03513137_8131.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n02101388_19745.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n02101388_19745.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n02101388_19745.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2014_train_00020898.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2014_train_00020898.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2014_train_00020898.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2013_test_00008864.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2013_test_00008864.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2013_test_00008864.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07753113_13276.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07753113_13276.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07753113_13276.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07742313_3782.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07742313_3782.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07742313_3782.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/n07930864_10937.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/n07930864_10937.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/n07930864_10937.png
/home/kong/Downloads/caffe-sal/data/DUT-train/im/ILSVRC2012_test_00068858.jpg,/home/kong/Downloads/caffe-sal/data/DUT-train/mask/ILSVRC2012_test_00068858.png,/home/kong/Downloads/caffe-sal/data/DUT-train/segments-ssn/ILSVRC2012_test_00068858.png
